species,num_genomes,rep_number,centroid_90,centroid_99
988598,368,8,7826,14940
988598,368,9,8790,17559
988598,36,8,4024,5620
988598,36,9,4426,6560
988598,3,6,2493,2687
988598,3,7,1992,2053
988598,3,8,2664,3171
988598,3,9,2654,2994
988598,40,0,4187,5977
988598,40,1,3757,5421
988598,40,2,4496,6645
988598,40,3,4019,5624
988598,40,4,4092,5804
988598,40,5,4594,6960
988598,40,6,4084,6064
988598,40,7,3984,6333
988598,40,8,4137,6285
988598,409,0,8284,16566
988598,409,1,8526,16729
988598,409,2,8275,17174
988598,409,3,8693,17475
988598,409,4,8692,17215
988598,409,5,8223,16329
988598,409,6,8663,16930
988598,409,7,8677,17150
988598,409,8,8058,16670
988598,409,9,8313,16333
988598,40,9,4099,6141
988598,4,0,1994,2071
988598,4,1,2343,2526
988598,4,2,2471,2687
988598,4,3,2238,2394
988598,4,4,2448,2741
988598,45,0,4640,7108
988598,45,1,4521,7010
988598,45,2,4304,6730
988598,45,3,4275,6723
988598,45,4,4212,6386
988598,455,0,8615,16993
988598,455,1,8539,16752
988598,455,2,8208,16420
988598,455,3,8511,17057
988598,455,4,8508,16629
988598,455,5,9161,18451
988598,455,6,8591,17543
988598,455,7,8614,17659
988598,455,8,9151,18518
988598,455,9,9057,18174
988598,45,5,4382,5938
988598,45,6,4209,5883
988598,45,7,4353,6693
988598,45,8,4252,6214
988598,45,9,4711,7384
988598,4,5,2607,2903
988598,4,6,2025,2125
988598,4,7,2672,3202
988598,4,8,2843,3317
988598,4,9,2304,2570
988598,50,0,4627,6295
988598,50,1,4250,5983
988598,50,2,4543,6934
988598,50,3,4408,6436
988598,50,4,4737,7509
988598,505,0,9324,18644
988598,505,1,9024,18270
988598,505,2,9048,17328
988598,505,3,8530,17090
988598,505,4,8711,16990
988598,505,5,9106,18578
988598,505,6,9173,19151
988598,505,7,9131,18038
988598,505,8,9348,18868
988598,505,9,8898,17507
988598,50,5,4499,6299
988598,50,6,4557,6558
988598,50,7,4922,7297
988598,50,8,4128,6001
988598,50,9,4523,7176
988598,5,0,2590,2825
988598,5,1,2732,3120
988598,5,2,2388,2648
988598,5,3,2500,2832
988598,5,4,2636,2960
988598,55,0,4718,6776
988598,55,1,4705,6793
988598,55,2,4930,7362
988598,55,3,4232,6274
988598,55,4,4558,7299
988598,55,5,4552,7060
988598,55,6,4849,7308
988598,55,7,4508,6926
988598,55,8,4385,6633
988598,55,9,5142,8389
988598,5,5,2120,2260
988598,562,0,9573,19197
988598,562,1,9301,19389
988598,562,2,9698,19864
988598,562,3,9504,19290
988598,562,4,8829,18107
988598,562,5,9148,18895
988598,562,6,8565,17697
988598,562,7,9326,19340
988598,562,8,9697,19858
988598,562,9,9310,18988
988598,5,6,2784,3405
988598,5,7,2858,3346
988598,5,8,2340,2643
988598,5,9,2622,3046
988598,6,0,2938,3566
988598,61,0,5057,7896
988598,61,1,4564,7003
988598,61,2,4705,7416
988598,61,3,5255,8664
988598,61,4,5043,7746
988598,61,5,4629,6979
988598,61,6,5547,8843
988598,61,7,4879,7682
988598,61,8,4214,5989
988598,61,9,4378,7086
988598,6,1,2482,2788
988598,624,0,9358,19394
988598,624,1,9498,19684
988598,624,2,9559,19634
988598,624,3,9585,20142
988598,624,4,9708,20052
988598,624,5,9616,20058
988598,624,6,9999,20490
988598,624,7,9370,19401
988598,624,8,9635,20241
988598,624,9,10100,21176
988598,6,2,2575,2936
988598,6,3,2704,3090
988598,6,4,2175,2334
988598,6,5,2830,3482
988598,6,6,2930,3449
988598,6,7,2476,2818
988598,68,0,5028,8222
988598,68,1,4396,6476
988598,68,2,4672,7754
988598,68,3,4512,6594
988598,68,4,4871,7829
988598,68,5,4704,7642
988598,68,6,5005,8117
988598,68,7,4786,7301
988598,68,8,5169,8174
988598,68,9,4432,7025
988598,6,8,2734,3225
988598,693,0,9990,21060
988598,693,1,10191,21439
988598,693,2,9971,21331
988598,693,3,10243,21671
988598,693,4,9958,21167
988598,693,5,10014,21254
988598,693,6,9875,20932
988598,693,7,9835,20796
988598,693,8,9881,20849
988598,693,9,10264,21700
988598,6,9,2396,2640
988598,7,0,2624,2945
988598,7,1,2594,3026
988598,7,2,2786,3321
988598,7,3,2213,2417
988598,7,4,2892,3633
988598,7,5,2936,3456
988598,76,0,5401,8531
988598,76,1,4688,7481
988598,76,2,5152,8229
988598,76,3,5127,8614
988598,76,4,5395,8522
988598,76,5,5094,8143
988598,76,6,5108,7944
988598,76,7,5012,7901
988598,76,8,4714,7726
988598,76,9,4906,7858
988598,7,6,2501,2874
988598,770,0,10393,21886
988598,770,1,10398,22050
988598,770,2,10301,21793
988598,770,3,10290,22208
988598,770,4,10431,22256
988598,770,5,10223,21316
988598,770,6,10379,21851
988598,770,7,10379,21795
988598,770,8,10257,22134
988598,770,9,10275,21929
988598,7,7,2761,3277
988598,7,8,2784,3226
988598,7,9,2537,3141
988598,8,0,2835,3680
988598,8,1,2859,3455
988598,8,2,2223,2437
988598,8,3,2955,3763
988598,84,0,5063,8533
988598,84,1,5212,8405
988598,84,2,5697,9687
988598,84,3,4778,7264
988598,84,4,5187,8866
988598,84,5,5229,9394
988598,84,6,5060,8399
988598,84,7,5220,8553
988598,84,8,5537,8826
988598,84,9,5623,9130
988598,8,4,2937,3461
988598,855,0,10704,22984
988598,855,1,10701,22980
988598,855,2,10704,22976
988598,855,3,10702,22979
988598,855,4,10692,22964
988598,855,5,10704,22984
988598,855,6,10704,22987
988598,855,7,10703,22984
988598,855,8,10702,22981
988598,855,9,10704,22979
988598,8,5,2568,2965
988598,8,6,2767,3299
988598,8,7,2793,3258
988598,8,8,2539,3181
988598,8,9,3091,4077
988598,9,0,2863,3461
988598,9,1,2313,2552
988598,9,2,3068,3963
988598,9,3,2971,3550
988598,94,0,5699,8945
988598,94,1,5972,9590
988598,94,2,5417,8871
988598,94,3,5440,9268
988598,94,4,5585,8956
988598,94,5,5531,9575
988598,94,6,5839,9604
988598,94,7,5617,8960
988598,94,8,5507,9278
988598,94,9,4951,8002
988598,9,4,2667,3161
988598,9,5,2821,3390
988598,9,6,2840,3332
988598,9,7,2914,3658
988598,9,8,3170,4184
988598,9,9,3125,3776
